[﻿༄༅། ཁྲེགས་གཅོད་བསྡུད་པ་བཞུགས་སྷོ།༄༄༄། །​ རྒྱ་གར་སྐད་དུ། ས་མ་བ་ཏཱན་མ_50_],﻿༄༅། ཁྲེགས་གཅོད་བསྡུད་པ་བཞུགས་སྷོ།༄༄༄། །​ རྒྱ་གར་སྐད་དུ། ས་མ་བ་ཏཱན་མ_50_,﻿ཁྲེགས་གཅོད་བསྡུས་པ་བཞུགས་སོ།༄༄༄། །​ རྒྱ་གར་སྐད་དུ། ས་མ་བ་ཏཱ་ན་མ_25_,﻿༄༄། །​ རྒྱ་གར་སྐད་དུ། སམཔཱཏནམ_25_
[ཁ་_100_],ཁ་_100_,ཁ་_100_,ཁ་_100_
[དོག་_100_],དོག་_100_,དོག་_100_,དོག་_100_
[སོ་_100_],སོ་_100_,སོ་_100_,སོ་_100_
[སོར་_100_],སོར་_100_,སོར་_100_,སོར་_100_
[གསལ་_100_],གསལ་_100_,གསལ་_100_,གསལ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[ལས_100_],ལས_100_,ལས_100_,ལས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རིག་_100_],རིག་_100_,རིག་_100_,རིག་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[དབྱིངས་_100_],དབྱིངས་_100_,དབྱིངས་_100_,དབྱིངས་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[འབྲེལ་_100_],འབྲེལ་_100_,འབྲེལ་_100_,འབྲེལ་_100_
[བས་_100_],བས་_100_,བས་_100_,བས་_100_
[ན_100_],ན_100_,ན_100_,ན_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འདི་_100_],འདི་_100_,འདི་_100_,འདི་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[རྣལ་_75_],རྣལ་_75_,རྣལ་_75_,རྣམ་_25_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[ཕྱེ་_100_],ཕྱེ་_100_,ཕྱེ་_100_,ཕྱེ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[ཡིས_100_],ཡིས_100_,ཡིས_100_,ཡིས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[གཞི་_100_],གཞི་_100_,གཞི་_100_,གཞི་_100_
[ཡི་_75_],ཡི་_75_,ཡི་_75_,ཡིས་_25_
[བྱེ་_100_],བྱེ་_100_,བྱེ་_100_,བྱེ་_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[མིག་_100_],མིག་_100_,མིག་_100_,མིག་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[འབྲེལ_100_],འབྲེལ_100_,འབྲེལ_100_,འབྲེལ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཁུང་_75_],ཁུང་_75_,ཁུང་_75_,ཁུངས་_25_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_
[གཞི་_75_],གཞི་_75_,གཞི་_75_,བཞི་_25_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[བྱུང་_100_],བྱུང་_100_,བྱུང་_100_,བྱུང་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ད་_100_],ད་_100_,ད་_100_,ད་_100_
[ལྟ་_100_],ལྟ་_100_,ལྟ་_100_,ལྟ་_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_
[ཅན་_100_],ཅན་_100_,ཅན་_100_,ཅན་_100_
[ལུས་_100_],ལུས་_100_,ལུས་_100_,ལུས་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[གནས_100_],གནས_100_,གནས_100_,གནས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ལམ་_100_],ལམ་_100_,ལམ་_100_,ལམ་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_
[འཁྲིག་_100_],འཁྲིག་_100_,འཁྲིག་_100_,འཁྲིག་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[རྩ་_100_],རྩ་_100_,རྩ་_100_,རྩ་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[རྩེག་བའི་_50_],རྩེག་བའི་_50_,རྩེ་གས་པའི་_25_,བརྩེ་གས་པའི་_25_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[ཅན_100_],ཅན_100_,ཅན_100_,ཅན_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འདིས་_100_],འདིས་_100_,འདིས་_100_,འདིས་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_
[འཁོར་_100_],འཁོར་_100_,འཁོར་_100_,འཁོར་_100_
[བའི་_100_],བའི་_100_,བའི་_100_,བའི་_100_
[མུན་_100_],མུན་_100_,མུན་_100_,མུན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[སེལ_100_],སེལ_100_,སེལ_100_,སེལ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_
[ཡོད་_100_],ཡོད་_100_,ཡོད་_100_,ཡོད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[སྣང་_100_],སྣང་_100_,སྣང་_100_,སྣང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_
[འོད་_100_],འོད་_100_,འོད་_100_,འོད་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[ཐིག་_100_],ཐིག་_100_,ཐིག་_100_,ཐིག་_100_
[ལེ་_100_],ལེ་_100_,ལེ་_100_,ལེ་_100_
[ཉིད_100_],ཉིད_100_,ཉིད_100_,ཉིད_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཐ་_100_],ཐ་_100_,ཐ་_100_,ཐ་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[སྐུ་_100_],སྐུ་_100_,སྐུ་_100_,སྐུ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[ཡེ་_100_],ཡེ་_100_,ཡེ་_100_,ཡེ་_100_
[ཤེས་_100_],ཤེས་_100_,ཤེས་_100_,ཤེས་_100_
[སོ_100_],སོ_100_,སོ_100_,སོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_
[སྟོན་བར་_75_],སྟོན་བར་_75_,སྟོན་བར་_75_,སྟོང་པར་_25_
[གྱུར་_100_],གྱུར་_100_,གྱུར་_100_,གྱུར་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ལས_100_],ལས_100_,ལས_100_,ལས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཟད་_100_],ཟད་_100_,ཟད་_100_,ཟད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཀྱི་_75_],ཀྱི་_75_,ཀྱི་_75_,ཀྱིས་_25_
[འབྲས་_100_],འབྲས་_100_,འབྲས་_100_,འབྲས་_100_
[བུ་_100_],བུ་_100_,བུ་_100_,བུ་_100_
[སྟེ_100_],སྟེ_100_,སྟེ_100_,སྟེ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འཁོར་_100_],འཁོར་_100_,འཁོར་_100_,འཁོར་_100_
[བའི་_100_],བའི་_100_,བའི་_100_,བའི་_100_
[ཐོག་_100_],ཐོག་_100_,ཐོག་_100_,ཐོག་_100_
[མཐའ་_100_],མཐའ་_100_,མཐའ་_100_,མཐའ་_100_
[དེས་_100_],དེས་_100_,དེས་_100_,དེས་_100_
[ཆོད་_100_],ཆོད་_100_,ཆོད་_100_,ཆོད་_100_
[ནས_100_],ནས_100_,ནས_100_,ནས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རྫོགས་_100_],རྫོགས་_100_,རྫོགས་_100_,རྫོགས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[རྩེ་_100_],རྩེ་_100_,རྩེ་_100_,རྩེ་_100_
[མོ་_100_],མོ་_100_,མོ་_100_,མོ་_100_
[མཐར་_100_],མཐར་_100_,མཐར་_100_,མཐར་_100_
[ཕྱིན་_100_],ཕྱིན་_100_,ཕྱིན་_100_,ཕྱིན་_100_
[པས_100_],པས_100_,པས_100_,པས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_
[ཕྱོགས་_100_],ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_
[ཐུགས་_100_],ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_
[རྗེས་_100_],རྗེས་_100_,རྗེས་_100_,རྗེས་_100_
[འཕྲོས_100_],འཕྲོས_100_,འཕྲོས_100_,འཕྲོས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཀུན་_100_],ཀུན་_100_,ཀུན་_100_,ཀུན་_100_
[དོན་_100_],དོན་_100_,དོན་_100_,དོན་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[ལུས་_100_],ལུས་_100_,ལུས་_100_,ལུས་_100_
[རྫོགས་_100_],རྫོགས་_100_,རྫོགས་_100_,རྫོགས་_100_
[བྱས་_100_],བྱས་_100_,བྱས་_100_,བྱས་_100_
[ནས_100_],ནས_100_,ནས_100_,ནས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_
[གི་_100_],གི་_100_,གི་_100_,གི་_100_
[ས་_100_],ས་_100_,ས་_100_,ས་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_
[སྟོང་_75_],སྟོང་_75_,སྟོང་_75_,སྟོངས_25_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཅིག་_100_],ཅིག་_100_,ཅིག་_100_,ཅིག་_100_
[ཆར་_75_],ཆར་_75_,ཆར་_75_,ཅར་_25_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[རིམས་ཀྱིས་_75_],རིམས་ཀྱིས་_75_,རིམས་ཀྱིས་_75_,རིམ་གྱིས་_25_
[སོ_100_],སོ_100_,སོ_100_,སོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རྡོ་_100_],རྡོ་_100_,རྡོ་_100_,རྡོ་_100_
[རྗེ་_100_],རྗེ་_100_,རྗེ་_100_,རྗེ་_100_
[འཆང་_100_],འཆང་_100_,འཆང་_100_,འཆང་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_
[ཞུས་_100_],ཞུས་_100_,ཞུས་_100_,ཞུས་_100_
[པ_100_],པ_100_,པ_100_,པ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རྩེ་_100_],རྩེ་_100_,རྩེ་_100_,རྩེ་_100_
[གཅིག་_100_],གཅིག་_100_,གཅིག་_100_,གཅིག་_100_
[བ་_50_],བ་_50_,པ་_50_,པ་_50_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_
[ཆོས་_100_],ཆོས་_100_,ཆོས་_100_,ཆོས་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[ལམ_100_],ལམ_100_,ལམ_100_,ལམ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཁྲེགས་_100_],ཁྲེགས་_100_,ཁྲེགས་_100_,ཁྲེགས་_100_
[ཀྱི་_75_],ཀྱི་_75_,ཀྱི་_75_,ཀྱིས་_25_
[གཅོད་_100_],གཅོད་_100_,གཅོད་_100_,གཅོད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ཇི་_100_],ཇི་_100_,ཇི་_100_,ཇི་_100_
[ལྟར་_100_],ལྟར་_100_,ལྟར་_100_,ལྟར་_100_
[ལགས_100_],ལགས_100_,ལགས_100_,ལགས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཐུགས་_100_],ཐུགས་_100_,ཐུགས་_100_,ཐུགས་_100_
[རྗེ་_100_],རྗེ་_100_,རྗེ་_100_,རྗེ་_100_
[ཅན་_100_],ཅན་_100_,ཅན་_100_,ཅན་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[ཅན_75_],ཅན_75_,ཅན_75_,འཚལ_25_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_
[ནས་_100_],ནས་_100_,ནས་_100_,ནས་_100_
[སྟོང་_75_],སྟོང་_75_,སྟོང་_75_,སྟོན་_25_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[རྡོ་_100_],རྡོ་_100_,རྡོ་_100_,རྡོ་_100_
[རྗེས་_75_],རྗེས་_75_,རྗེས་_75_,རྗེ་_25_
[འཆང་_100_],འཆང་_100_,འཆང་_100_,འཆང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ངེས་_100_],ངེས་_100_,ངེས་_100_,ངེས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[འབྲས་_100_],འབྲས་_100_,འབྲས་_100_,འབྲས་_100_
[བུ་_100_],བུ་_100_,བུ་_100_,བུ་_100_
[ལམ་_100_],ལམ་_100_,ལམ་_100_,ལམ་_100_
[ཞུགས་_100_],ཞུགས་_100_,ཞུགས་_100_,ཞུགས་_100_
[ཕྱིར_100_],ཕྱིར_100_,ཕྱིར_100_,ཕྱིར_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རྩེ་_100_],རྩེ་_100_,རྩེ་_100_,རྩེ་_100_
[གཅིག་_100_],གཅིག་_100_,གཅིག་_100_,གཅིག་_100_
[འདུས་_100_],འདུས་_100_,འདུས་_100_,འདུས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[དགོངས་_100_],དགོངས་_100_,དགོངས་_100_,དགོངས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[གསུངས_100_],གསུངས_100_,གསུངས_100_,གསུངས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཆོས་_100_],ཆོས་_100_,ཆོས་_100_,ཆོས་_100_
[ཉིས་_50_],ཉིས་_50_,ཉིད་_50_,ཉིད་_50_
[རྕེ་_100_],རྕེ་_100_,རྕེ་_100_,རྕེ་_100_
[མོ་_100_],མོ་_100_,མོ་_100_,མོ་_100_
[དལ་_100_],དལ་_100_,དལ་_100_,དལ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[ཡིས_100_],ཡིས_100_,ཡིས_100_,ཡིས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འཁོར་_100_],འཁོར་_100_,འཁོར་_100_,འཁོར་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[འདུས་_100_],འདུས་_100_,འདུས་_100_,འདུས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[རྟོག་_100_],རྟོག་_100_,རྟོག་_100_,རྟོག་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[གཅོད_100_],གཅོད_100_,གཅོད_100_,གཅོད_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_
[འདུས་_100_],འདུས་_100_,འདུས་_100_,འདུས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[རྩེ་_100_],རྩེ་_100_,རྩེ་_100_,རྩེ་_100_
[མོ་_100_],མོ་_100_,མོ་_100_,མོ་_100_
[ཡིས_100_],ཡིས_100_,ཡིས_100_,ཡིས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འདས་_100_],འདས་_100_,འདས་_100_,འདས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[མཉམ་_100_],མཉམ་_100_,མཉམ་_100_,མཉམ་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[དོན་_100_],དོན་_100_,དོན་_100_,དོན་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[གཅོད_100_],གཅོད_100_,གཅོད_100_,གཅོད_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_
[འདུས་_100_],འདུས་_100_,འདུས་_100_,འདུས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[རྩེ་_100_],རྩེ་_100_,རྩེ་_100_,རྩེ་_100_
[མོ་_100_],མོ་_100_,མོ་_100_,མོ་_100_
[ཡིས_100_],ཡིས_100_,ཡིས_100_,ཡིས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཆོས་_100_],ཆོས་_100_,ཆོས་_100_,ཆོས་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཟད་_100_],ཟད་_100_,ཟད་_100_,ཟད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[གཅོད་_100_],གཅོད་_100_,གཅོད་_100_,གཅོད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[བྱེད_100_],བྱེད_100_,བྱེད_100_,བྱེད_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སྐུ་_100_],སྐུ་_100_,སྐུ་_100_,སྐུ་_100_
[མེད་_75_],མེད་_75_,མེད་_75_,མེར་_25_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_
[དག་_100_],དག་_100_,དག་_100_,དག་_100_
[རྩེ་_100_],རྩེ་_100_,རྩེ་_100_,རྩེ་_100_
[མོ་_100_],མོ་_100_,མོ་_100_,མོ་_100_
[ཡིས_100_],ཡིས_100_,ཡིས_100_,ཡིས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[བྱ་_100_],བྱ་_100_,བྱ་_100_,བྱ་_100_
[བྱེད་_100_],བྱེད་_100_,བྱེད་_100_,བྱེད་_100_
[འབད་_100_],འབད་_100_,འབད་_100_,འབད་_100_
[བརྩོན་_75_],བརྩོན་_75_,བརྩོན་_75_,རྩོལ་_25_
[ཐམས་_100_],ཐམས་_100_,ཐམས་_100_,ཐམས་_100_
[ཅད་_100_],ཅད་_100_,ཅད་_100_,ཅད་_100_
[གཅོད_100_],གཅོད_100_,གཅོད_100_,གཅོད_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རྩེ་_100_],རྩེ་_100_,རྩེ་_100_,རྩེ་_100_
[མོའི་_100_],མོའི་_100_,མོའི་_100_,མོའི་_100_
[དངོས་_75_],དངོས་_75_,དངོས་_75_,ངོས་_25_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[འོད་_100_],འོད་_100_,འོད་_100_,འོད་_100_
[འཕྲོས་_100_],འཕྲོས་_100_,འཕྲོས་_100_,འཕྲོས་_100_
[པས_100_],པས_100_,པས_100_,པས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འཁོར་_100_],འཁོར་_100_,འཁོར་_100_,འཁོར་_100_
[འདས་_100_],འདས་_100_,འདས་_100_,འདས་_100_
[གཉིས་_100_],གཉིས་_100_,གཉིས་_100_,གཉིས་_100_
[ཀ་_100_],ཀ་_100_,ཀ་_100_,ཀ་_100_
[དུས་_100_],དུས་_100_,དུས་_100_,དུས་_100_
[གཅིག་_100_],གཅིག་_100_,གཅིག་_100_,གཅིག་_100_
[ལ_75_],ལ_75_,ལ_75_,གསལ_25_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སྟོང་_100_],སྟོང་_100_,སྟོང་_100_,སྟོང་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[རྩེ་_100_],རྩེ་_100_,རྩེ་_100_,རྩེ་_100_
[མོ་_100_],མོ་_100_,མོ་_100_,མོ་_100_
[གཅིག་_100_],གཅིག་_100_,གཅིག་_100_,གཅིག་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རྟོག་_100_],རྟོག་_100_,རྟོག་_100_,རྟོག་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[རྟོགས་_75_],རྟོགས་_75_,རྟོགས་_75_,རྟོག་_25_
[དུས་_100_],དུས་_100_,དུས་_100_,དུས་_100_
[གཅིག་_100_],གཅིག་_100_,གཅིག་_100_,གཅིག་_100_
[མཐོང་_100_],མཐོང་_100_,མཐོང་_100_,མཐོང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_
[མཐའ་_100_],མཐའ་_100_,མཐའ་_100_,མཐའ་_100_
[རྫོགས་_100_],རྫོགས་_100_,རྫོགས་_100_,རྫོགས་_100_
[པའོ_100_],པའོ_100_,པའོ_100_,པའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ལུས་རྫོགས་_75_],ལུས་རྫོགས་_75_,ལུས་རྫོགས་_75_,ལུས་_25_
[རྕ་_100_],རྕ་_100_,རྕ་_100_,རྕ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[འདུས་_100_],འདུས་_100_,འདུས་_100_,འདུས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ཡིས_100_],ཡིས_100_,ཡིས_100_,ཡིས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ལུས་_100_],ལུས་_100_,ལུས་_100_,ལུས་_100_
[ལ་_75_],ལ་_75_,ལ་_75_,རྫོགས་_25_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[འཕེལ་_100_],འཕེལ་_100_,འཕེལ་_100_,འཕེལ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[ཉམས_100_],ཉམས_100_,ཉམས_100_,ཉམས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[འཇིག་_100_],འཇིག་_100_,འཇིག་_100_,འཇིག་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[འཕོ་_100_],འཕོ་_100_,འཕོ་_100_,འཕོ་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_
[བྱེད_100_],བྱེད_100_,བྱེད_100_,བྱེད_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཆོས་_100_],ཆོས་_100_,ཆོས་_100_,ཆོས་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[ཡི་_100_],ཡི་_100_,ཡི་_100_,ཡི་_100_
[ཤེས་_100_],ཤེས་_100_,ཤེས་_100_,ཤེས་_100_
[འཕེན་_100_],འཕེན་_100_,འཕེན་_100_,འཕེན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འཕང་_75_],འཕང་_75_,འཕང་_75_,འཕར་_25_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[འཙིན་_50_],འཙིན་_50_,འཛིན་_25_,འགུག་དང་འཛིན་_25_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འགྲེལ་_100_],འགྲེལ་_100_,འགྲེལ་_100_,འགྲེལ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[གོང་_100_],གོང་_100_,གོང་_100_,གོང་_100_
[འོག་_100_],འོག་_100_,འོག་_100_,འོག་_100_
[སྡེབ་_75_],སྡེབ་_75_,སྡེབ་_75_,སྡེབས་_25_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[བྱེད_100_],བྱེད_100_,བྱེད_100_,བྱེད_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[དག་_75_],དག་_75_,དག་_75_,ངག་_25_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[སྒྲ་_100_],སྒྲ་_100_,སྒྲ་_100_,སྒྲ་_100_
[དོན་_100_],དོན་_100_,དོན་_100_,དོན་_100_
[འདུས་_100_],འདུས་_100_,འདུས་_100_,འདུས་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[ཡིས_100_],ཡིས_100_,ཡིས_100_,ཡིས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཡིན་_100_],ཡིན་_100_,ཡིན་_100_,ཡིན་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[མིན་_100_],མིན་_100_,མིན་_100_,མིན་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[ཡོད་_100_],ཡོད་_100_,ཡོད་_100_,ཡོད་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[མེད_100_],མེད_100_,མེད_100_,མེད_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[མཐོང་_100_],མཐོང་_100_,མཐོང་_100_,མཐོང་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[མཐོང་_100_],མཐོང་_100_,མཐོང་_100_,མཐོང་_100_
[ཤེས་_100_],ཤེས་_100_,ཤེས་_100_,ཤེས་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[ཤེས_100_],ཤེས_100_,ཤེས_100_,ཤེས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[གཉིས་_100_],གཉིས་_100_,གཉིས་_100_,གཉིས་_100_
[ལྟོས་_100_],ལྟོས་_100_,ལྟོས་_100_,ལྟོས་_100_
